TAG_TIMESTAMP,LOCAL_TIME,WELL_NAME,VALVE_NAME,TAG_NAME,TAG_VALUE,TAG_DESCRIPTION
30:54.8,7/7/2024 5:30,WELL_04,VALVE_B,PRESSURE_1,1458.784753,PRESSURE 1
09:26.1,7/6/2024 19:09,WELL_04,VALVE_B,PRESSURE_1,0,PRESSURE 1
09:07.5,7/6/2024 19:09,WELL_04,VALVE_B,PRESSURE_1,1506.393628,PRESSURE 1
07:55.3,7/6/2024 19:07,WELL_04,VALVE_B,PRESSURE_1,1532.029176,PRESSURE 1
07:26.2,7/6/2024 19:07,WELL_04,VALVE_B,PRESSURE_1,1558.885464,PRESSURE 1
07:16.9,7/6/2024 19:07,WELL_04,VALVE_B,PRESSURE_1,1307.412946,PRESSURE 1
07:14.6,7/6/2024 19:07,WELL_04,VALVE_B,PRESSURE_1,1340.372936,PRESSURE 1
07:07.6,7/6/2024 19:07,WELL_04,VALVE_B,PRESSURE_1,1423.383282,PRESSURE 1
56:46.2,7/6/2024 18:56,WELL_04,VALVE_B,PRESSURE_1,1449.01883,PRESSURE 1
45:00.9,7/6/2024 18:45,WELL_04,VALVE_B,PRESSURE_1,1474.654378,PRESSURE 1
38:35.7,7/6/2024 18:38,WELL_04,VALVE_B,PRESSURE_1,1500.289926,PRESSURE 1
34:23.2,7/6/2024 18:34,WELL_04,VALVE_B,PRESSURE_1,1525.925474,PRESSURE 1
26:29.5,7/6/2024 18:26,WELL_04,VALVE_B,PRESSURE_1,1551.561022,PRESSURE 1
25:50.0,7/6/2024 18:25,WELL_04,VALVE_B,PRESSURE_1,1525.925474,PRESSURE 1
25:12.7,7/6/2024 18:25,WELL_04,VALVE_B,PRESSURE_1,1500.289926,PRESSURE 1
24:37.8,7/6/2024 18:24,WELL_04,VALVE_B,PRESSURE_1,1474.654378,PRESSURE 1
24:04.1,7/6/2024 18:24,WELL_04,VALVE_B,PRESSURE_1,1449.01883,PRESSURE 1
23:33.8,7/6/2024 18:23,WELL_04,VALVE_B,PRESSURE_1,1423.383282,PRESSURE 1
20:56.7,7/6/2024 18:20,WELL_04,VALVE_B,PRESSURE_1,1397.747734,PRESSURE 1
17:54.0,7/6/2024 18:17,WELL_04,VALVE_B,PRESSURE_1,1423.383282,PRESSURE 1
15:36.7,7/6/2024 18:15,WELL_04,VALVE_B,PRESSURE_1,1449.01883,PRESSURE 1
12:00.2,7/6/2024 18:12,WELL_04,VALVE_B,PRESSURE_1,1474.654378,PRESSURE 1
08:07.5,7/6/2024 18:08,WELL_04,VALVE_B,PRESSURE_1,1500.289926,PRESSURE 1
04:34.5,7/6/2024 18:04,WELL_04,VALVE_B,PRESSURE_1,1525.925474,PRESSURE 1
02:50.9,7/6/2024 18:02,WELL_04,VALVE_B,PRESSURE_1,1551.561022,PRESSURE 1
00:54.6,7/6/2024 18:00,WELL_04,VALVE_B,PRESSURE_1,1577.19657,PRESSURE 1
00:42.9,7/6/2024 18:00,WELL_04,VALVE_B,PRESSURE_1,1340.372936,PRESSURE 1
00:41.8,7/6/2024 18:00,WELL_04,VALVE_B,PRESSURE_1,583.5139012,PRESSURE 1
00:39.4,7/6/2024 18:00,WELL_04,VALVE_B,PRESSURE_1,1456.343272,PRESSURE 1
00:06.8,7/6/2024 18:00,WELL_04,VALVE_B,PRESSURE_1,1481.97882,PRESSURE 1
59:43.6,7/6/2024 17:59,WELL_04,VALVE_B,PRESSURE_1,1507.614368,PRESSURE 1
59:30.8,7/6/2024 17:59,WELL_04,VALVE_B,PRESSURE_1,1534.470656,PRESSURE 1
59:27.3,7/6/2024 17:59,WELL_04,VALVE_B,PRESSURE_1,1350.138859,PRESSURE 1
33:28.1,7/6/2024 10:33,WELL_04,VALVE_B,PRESSURE_1,20.75258644,PRESSURE 1
30:42.9,7/6/2024 10:30,WELL_04,VALVE_B,PRESSURE_1,1562.547685,PRESSURE 1
30:35.9,7/6/2024 10:30,WELL_04,VALVE_B,PRESSURE_1,1334.269234,PRESSURE 1
30:30.1,7/6/2024 10:30,WELL_04,VALVE_B,PRESSURE_1,1366.008484,PRESSURE 1
30:28.9,7/6/2024 10:30,WELL_04,VALVE_B,PRESSURE_1,1407.513657,PRESSURE 1
30:27.7,7/6/2024 10:30,WELL_04,VALVE_B,PRESSURE_1,1449.01883,PRESSURE 1
27:00.6,7/6/2024 10:27,WELL_04,VALVE_B,PRESSURE_1,1654.103214,PRESSURE 1
24:22.3,7/6/2024 10:24,WELL_04,VALVE_B,PRESSURE_1,1628.467666,PRESSURE 1
21:15.0,7/6/2024 10:21,WELL_04,VALVE_B,PRESSURE_1,1602.832118,PRESSURE 1
18:26.2,7/6/2024 10:18,WELL_04,VALVE_B,PRESSURE_1,1577.19657,PRESSURE 1
16:15.9,7/6/2024 10:16,WELL_04,VALVE_B,PRESSURE_1,1551.561022,PRESSURE 1
14:33.5,7/6/2024 10:14,WELL_04,VALVE_B,PRESSURE_1,1525.925474,PRESSURE 1
11:08.6,7/6/2024 10:11,WELL_04,VALVE_B,PRESSURE_1,1500.289926,PRESSURE 1
10:09.3,7/6/2024 10:10,WELL_04,VALVE_B,PRESSURE_1,1525.925474,PRESSURE 1
09:43.7,7/6/2024 10:09,WELL_04,VALVE_B,PRESSURE_1,1551.561022,PRESSURE 1
09:29.7,7/6/2024 10:09,WELL_04,VALVE_B,PRESSURE_1,1577.19657,PRESSURE 1
09:18.1,7/6/2024 10:09,WELL_04,VALVE_B,PRESSURE_1,1604.052858,PRESSURE 1
09:07.6,7/6/2024 10:09,WELL_04,VALVE_B,PRESSURE_1,1633.350627,PRESSURE 1
08:59.5,7/6/2024 10:08,WELL_04,VALVE_B,PRESSURE_1,1658.986175,PRESSURE 1
08:22.2,7/6/2024 10:08,WELL_04,VALVE_B,PRESSURE_1,1685.842463,PRESSURE 1
59:11.8,7/6/2024 9:59,WELL_04,VALVE_B,PRESSURE_1,1660.206915,PRESSURE 1
57:06.1,7/6/2024 9:57,WELL_04,VALVE_B,PRESSURE_1,1634.571368,PRESSURE 1
53:44.8,7/6/2024 9:53,WELL_04,VALVE_B,PRESSURE_1,1608.93582,PRESSURE 1
51:25.1,7/6/2024 9:51,WELL_04,VALVE_B,PRESSURE_1,1583.300272,PRESSURE 1
49:24.1,7/6/2024 9:49,WELL_04,VALVE_B,PRESSURE_1,1557.664724,PRESSURE 1
47:34.7,7/6/2024 9:47,WELL_04,VALVE_B,PRESSURE_1,1532.029176,PRESSURE 1
33:20.5,7/6/2024 9:33,WELL_04,VALVE_B,PRESSURE_1,1506.393628,PRESSURE 1
26:48.3,7/6/2024 9:26,WELL_04,VALVE_B,PRESSURE_1,1532.029176,PRESSURE 1
26:46.0,7/6/2024 9:26,WELL_04,VALVE_B,PRESSURE_1,1362.346263,PRESSURE 1
26:39.0,7/6/2024 9:26,WELL_04,VALVE_B,PRESSURE_1,1329.386273,PRESSURE 1
26:35.5,7/6/2024 9:26,WELL_04,VALVE_B,PRESSURE_1,1361.125523,PRESSURE 1
26:33.2,7/6/2024 9:26,WELL_04,VALVE_B,PRESSURE_1,1397.747734,PRESSURE 1
26:32.0,7/6/2024 9:26,WELL_04,VALVE_B,PRESSURE_1,1424.604022,PRESSURE 1
26:30.9,7/6/2024 9:26,WELL_04,VALVE_B,PRESSURE_1,833.7656789,PRESSURE 1
25:11.7,7/6/2024 9:25,WELL_04,VALVE_B,PRESSURE_1,1571.092868,PRESSURE 1
25:07.1,7/6/2024 9:25,WELL_04,VALVE_B,PRESSURE_1,1434.369945,PRESSURE 1
49:06.7,7/5/2024 20:49,WELL_04,VALVE_B,PRESSURE_1,0,PRESSURE 1
48:19.0,7/5/2024 20:48,WELL_04,VALVE_B,PRESSURE_1,1497.848445,PRESSURE 1
47:44.1,7/5/2024 20:47,WELL_04,VALVE_B,PRESSURE_1,1523.483993,PRESSURE 1
47:22.0,7/5/2024 20:47,WELL_04,VALVE_B,PRESSURE_1,1549.119541,PRESSURE 1
47:15.0,7/5/2024 20:47,WELL_04,VALVE_B,PRESSURE_1,1314.737388,PRESSURE 1
47:11.5,7/5/2024 20:47,WELL_04,VALVE_B,PRESSURE_1,1342.814417,PRESSURE 1
47:09.2,7/5/2024 20:47,WELL_04,VALVE_B,PRESSURE_1,1389.202551,PRESSURE 1
47:08.0,7/5/2024 20:47,WELL_04,VALVE_B,PRESSURE_1,1414.838099,PRESSURE 1
47:06.8,7/5/2024 20:47,WELL_04,VALVE_B,PRESSURE_1,1440.473647,PRESSURE 1
45:02.3,7/5/2024 20:45,WELL_04,VALVE_B,PRESSURE_1,1500.289926,PRESSURE 1
40:52.1,7/5/2024 20:40,WELL_04,VALVE_B,PRESSURE_1,1525.925474,PRESSURE 1
36:48.9,7/5/2024 20:36,WELL_04,VALVE_B,PRESSURE_1,1551.561022,PRESSURE 1
31:38.2,7/5/2024 20:31,WELL_04,VALVE_B,PRESSURE_1,1577.19657,PRESSURE 1
31:17.2,7/5/2024 20:31,WELL_04,VALVE_B,PRESSURE_1,1551.561022,PRESSURE 1
31:02.1,7/5/2024 20:31,WELL_04,VALVE_B,PRESSURE_1,1524.704733,PRESSURE 1
30:49.3,7/5/2024 20:30,WELL_04,VALVE_B,PRESSURE_1,1499.069185,PRESSURE 1
30:38.8,7/5/2024 20:30,WELL_04,VALVE_B,PRESSURE_1,1473.433638,PRESSURE 1
30:28.3,7/5/2024 20:30,WELL_04,VALVE_B,PRESSURE_1,1446.577349,PRESSURE 1
30:19.0,7/5/2024 20:30,WELL_04,VALVE_B,PRESSURE_1,1419.721061,PRESSURE 1
23:50.3,7/5/2024 20:23,WELL_04,VALVE_B,PRESSURE_1,1392.864772,PRESSURE 1
19:19.2,7/5/2024 20:19,WELL_04,VALVE_B,PRESSURE_1,1418.50032,PRESSURE 1
15:18.3,7/5/2024 20:15,WELL_04,VALVE_B,PRESSURE_1,1444.135868,PRESSURE 1
11:11.6,7/5/2024 20:11,WELL_04,VALVE_B,PRESSURE_1,1469.771416,PRESSURE 1
07:36.3,7/5/2024 20:07,WELL_04,VALVE_B,PRESSURE_1,1495.406964,PRESSURE 1
03:30.7,7/5/2024 20:03,WELL_04,VALVE_B,PRESSURE_1,1521.042512,PRESSURE 1
59:36.8,7/5/2024 19:59,WELL_04,VALVE_B,PRESSURE_1,1546.67806,PRESSURE 1
56:17.8,7/5/2024 19:56,WELL_04,VALVE_B,PRESSURE_1,1572.313608,PRESSURE 1
54:02.8,7/5/2024 19:54,WELL_04,VALVE_B,PRESSURE_1,1597.949156,PRESSURE 1
51:00.1,7/5/2024 19:51,WELL_04,VALVE_B,PRESSURE_1,1375.774407,PRESSURE 1
48:16.0,7/5/2024 19:48,WELL_04,VALVE_B,PRESSURE_1,1401.409955,PRESSURE 1
46:31.3,7/5/2024 19:46,WELL_04,VALVE_B,PRESSURE_1,1427.045503,PRESSURE 1
44:15.1,7/5/2024 19:44,WELL_04,VALVE_B,PRESSURE_1,1452.681051,PRESSURE 1
42:08.3,7/5/2024 19:42,WELL_04,VALVE_B,PRESSURE_1,1478.316599,PRESSURE 1
40:23.5,7/5/2024 19:40,WELL_04,VALVE_B,PRESSURE_1,1503.952147,PRESSURE 1
39:30.0,7/5/2024 19:39,WELL_04,VALVE_B,PRESSURE_1,1529.587695,PRESSURE 1
39:19.5,7/5/2024 19:39,WELL_04,VALVE_B,PRESSURE_1,1323.282571,PRESSURE 1
39:17.2,7/5/2024 19:39,WELL_04,VALVE_B,PRESSURE_1,1358.684042,PRESSURE 1
39:16.0,7/5/2024 19:39,WELL_04,VALVE_B,PRESSURE_1,1436.811426,PRESSURE 1
37:24.3,7/5/2024 19:37,WELL_04,VALVE_B,PRESSURE_1,1566.209906,PRESSURE 1
37:22.0,7/5/2024 19:37,WELL_04,VALVE_B,PRESSURE_1,1396.526994,PRESSURE 1
37:20.8,7/5/2024 19:37,WELL_04,VALVE_B,PRESSURE_1,1461.226234,PRESSURE 1
49:48.1,7/5/2024 8:49,WELL_04,VALVE_B,PRESSURE_1,0,PRESSURE 1
45:57.7,7/5/2024 8:45,WELL_04,VALVE_B,PRESSURE_1,1518.601032,PRESSURE 1
45:56.5,7/5/2024 8:45,WELL_04,VALVE_B,PRESSURE_1,1413.617359,PRESSURE 1
45:50.7,7/5/2024 8:45,WELL_04,VALVE_B,PRESSURE_1,1366.008484,PRESSURE 1
45:47.2,7/5/2024 8:45,WELL_04,VALVE_B,PRESSURE_1,1334.269234,PRESSURE 1
45:43.7,7/5/2024 8:45,WELL_04,VALVE_B,PRESSURE_1,1364.787744,PRESSURE 1
45:41.4,7/5/2024 8:45,WELL_04,VALVE_B,PRESSURE_1,1411.175878,PRESSURE 1
45:39.1,7/5/2024 8:45,WELL_04,VALVE_B,PRESSURE_1,1449.01883,PRESSURE 1
45:18.1,7/5/2024 8:45,WELL_04,VALVE_B,PRESSURE_1,1596.728416,PRESSURE 1
39:34.2,7/5/2024 7:39,WELL_04,VALVE_B,PRESSURE_1,1571.092868,PRESSURE 1
39:21.4,7/5/2024 7:39,WELL_04,VALVE_B,PRESSURE_1,1328.165532,PRESSURE 1
39:20.3,7/5/2024 7:39,WELL_04,VALVE_B,PRESSURE_1,1359.904782,PRESSURE 1
39:19.1,7/5/2024 7:39,WELL_04,VALVE_B,PRESSURE_1,1389.202551,PRESSURE 1
39:18.0,7/5/2024 7:39,WELL_04,VALVE_B,PRESSURE_1,1424.604022,PRESSURE 1
36:33.9,7/5/2024 7:36,WELL_04,VALVE_B,PRESSURE_1,1480.75808,PRESSURE 1
35:34.5,7/5/2024 7:35,WELL_04,VALVE_B,PRESSURE_1,1506.393628,PRESSURE 1
35:13.6,7/5/2024 7:35,WELL_04,VALVE_B,PRESSURE_1,1532.029176,PRESSURE 1
35:10.1,7/5/2024 7:35,WELL_04,VALVE_B,PRESSURE_1,1386.761071,PRESSURE 1
48:32.4,7/4/2024 17:48,WELL_04,VALVE_B,PRESSURE_1,0,PRESSURE 1
48:23.1,7/4/2024 17:48,WELL_04,VALVE_B,PRESSURE_1,1510.055849,PRESSURE 1
46:00.0,7/4/2024 17:45,WELL_04,VALVE_B,PRESSURE_1,1535.691397,PRESSURE 1
45:58.8,7/4/2024 17:45,WELL_04,VALVE_B,PRESSURE_1,1481.97882,PRESSURE 1
45:56.5,7/4/2024 17:45,WELL_04,VALVE_B,PRESSURE_1,1335.489975,PRESSURE 1
45:49.5,7/4/2024 17:45,WELL_04,VALVE_B,PRESSURE_1,1302.529984,PRESSURE 1
45:48.3,7/4/2024 17:45,WELL_04,VALVE_B,PRESSURE_1,1358.684042,PRESSURE 1
45:47.2,7/4/2024 17:45,WELL_04,VALVE_B,PRESSURE_1,1676.07654,PRESSURE 1
45:00.6,7/4/2024 17:45,WELL_04,VALVE_B,PRESSURE_1,1541.795099,PRESSURE 1
44:43.2,7/4/2024 17:44,WELL_04,VALVE_B,PRESSURE_1,1516.159551,PRESSURE 1
44:25.7,7/4/2024 17:44,WELL_04,VALVE_B,PRESSURE_1,1490.524003,PRESSURE 1
44:11.7,7/4/2024 17:44,WELL_04,VALVE_B,PRESSURE_1,1464.888455,PRESSURE 1
44:00.1,7/4/2024 17:44,WELL_04,VALVE_B,PRESSURE_1,1438.032167,PRESSURE 1
37:55.8,7/4/2024 17:37,WELL_04,VALVE_B,PRESSURE_1,1412.396619,PRESSURE 1
26:38.5,7/4/2024 17:26,WELL_04,VALVE_B,PRESSURE_1,1438.032167,PRESSURE 1
22:48.1,7/4/2024 17:22,WELL_04,VALVE_B,PRESSURE_1,1463.667714,PRESSURE 1
18:39.1,7/4/2024 17:18,WELL_04,VALVE_B,PRESSURE_1,1489.303262,PRESSURE 1
15:05.0,7/4/2024 17:15,WELL_04,VALVE_B,PRESSURE_1,1514.93881,PRESSURE 1
01:10.5,7/4/2024 17:01,WELL_04,VALVE_B,PRESSURE_1,1540.574358,PRESSURE 1
00:34.5,7/4/2024 17:00,WELL_04,VALVE_B,PRESSURE_1,1514.93881,PRESSURE 1
00:08.9,7/4/2024 17:00,WELL_04,VALVE_B,PRESSURE_1,1489.303262,PRESSURE 1
59:46.8,7/4/2024 16:59,WELL_04,VALVE_B,PRESSURE_1,1463.667714,PRESSURE 1
59:25.8,7/4/2024 16:59,WELL_04,VALVE_B,PRESSURE_1,1436.811426,PRESSURE 1
57:43.4,7/4/2024 16:57,WELL_04,VALVE_B,PRESSURE_1,1411.175878,PRESSURE 1
54:41.9,7/4/2024 16:54,WELL_04,VALVE_B,PRESSURE_1,1436.811426,PRESSURE 1
52:40.8,7/4/2024 16:52,WELL_04,VALVE_B,PRESSURE_1,1462.446974,PRESSURE 1
49:43.9,7/4/2024 16:49,WELL_04,VALVE_B,PRESSURE_1,1488.082522,PRESSURE 1
45:39.6,7/4/2024 16:45,WELL_04,VALVE_B,PRESSURE_1,1513.71807,PRESSURE 1
42:19.4,7/4/2024 16:42,WELL_04,VALVE_B,PRESSURE_1,1539.353618,PRESSURE 1
39:58.6,7/4/2024 16:39,WELL_04,VALVE_B,PRESSURE_1,1564.989166,PRESSURE 1
37:48.2,7/4/2024 16:37,WELL_04,VALVE_B,PRESSURE_1,1590.624714,PRESSURE 1
37:47.1,7/4/2024 16:37,WELL_04,VALVE_B,PRESSURE_1,1445.356609,PRESSURE 1
37:36.6,7/4/2024 16:37,WELL_04,VALVE_B,PRESSURE_1,1296.426283,PRESSURE 1
37:35.4,7/4/2024 16:37,WELL_04,VALVE_B,PRESSURE_1,1379.436628,PRESSURE 1
37:21.5,7/4/2024 16:37,WELL_04,VALVE_B,PRESSURE_1,1407.513657,PRESSURE 1
35:14.6,7/4/2024 16:35,WELL_04,VALVE_B,PRESSURE_1,1433.149205,PRESSURE 1
30:30.7,7/4/2024 16:30,WELL_04,VALVE_B,PRESSURE_1,1458.784753,PRESSURE 1
29:04.6,7/4/2024 16:29,WELL_04,VALVE_B,PRESSURE_1,1484.420301,PRESSURE 1
28:27.3,7/4/2024 16:28,WELL_04,VALVE_B,PRESSURE_1,1510.055849,PRESSURE 1
28:12.2,7/4/2024 16:28,WELL_04,VALVE_B,PRESSURE_1,1535.691397,PRESSURE 1
28:09.9,7/4/2024 16:28,WELL_04,VALVE_B,PRESSURE_1,1369.670705,PRESSURE 1
28:08.7,7/4/2024 16:28,WELL_04,VALVE_B,PRESSURE_1,1333.048494,PRESSURE 1
20:39.1,7/4/2024 6:20,WELL_04,VALVE_B,PRESSURE_1,0,PRESSURE 1
20:18.1,7/4/2024 6:20,WELL_04,VALVE_B,PRESSURE_1,1468.550676,PRESSURE 1
18:46.2,7/4/2024 6:18,WELL_04,VALVE_B,PRESSURE_1,1494.186224,PRESSURE 1
18:19.4,7/4/2024 6:18,WELL_04,VALVE_B,PRESSURE_1,1519.821772,PRESSURE 1
18:12.4,7/4/2024 6:18,WELL_04,VALVE_B,PRESSURE_1,1356.242561,PRESSURE 1
18:09.0,7/4/2024 6:18,WELL_04,VALVE_B,PRESSURE_1,1326.944792,PRESSURE 1
18:06.6,7/4/2024 6:18,WELL_04,VALVE_B,PRESSURE_1,1366.008484,PRESSURE 1
18:04.3,7/4/2024 6:18,WELL_04,VALVE_B,PRESSURE_1,1408.734397,PRESSURE 1
18:03.1,7/4/2024 6:18,WELL_04,VALVE_B,PRESSURE_1,548.1124302,PRESSURE 1
01:54.9,7/4/2024 6:01,WELL_04,VALVE_B,PRESSURE_1,1446.577349,PRESSURE 1
35:10.1,7/4/2024 5:35,WELL_04,VALVE_B,PRESSURE_1,1472.212897,PRESSURE 1
33:55.6,7/4/2024 5:33,WELL_04,VALVE_B,PRESSURE_1,1446.577349,PRESSURE 1
27:25.8,7/4/2024 5:27,WELL_04,VALVE_B,PRESSURE_1,1420.941801,PRESSURE 1
17:27.6,7/4/2024 5:17,WELL_04,VALVE_B,PRESSURE_1,1446.577349,PRESSURE 1
12:48.3,7/4/2024 5:12,WELL_04,VALVE_B,PRESSURE_1,1472.212897,PRESSURE 1
09:49.1,7/4/2024 5:09,WELL_04,VALVE_B,PRESSURE_1,1497.848445,PRESSURE 1
06:42.9,7/4/2024 5:06,WELL_04,VALVE_B,PRESSURE_1,1523.483993,PRESSURE 1
05:14.5,7/4/2024 5:05,WELL_04,VALVE_B,PRESSURE_1,1549.119541,PRESSURE 1
04:44.2,7/4/2024 5:04,WELL_04,VALVE_B,PRESSURE_1,1574.755089,PRESSURE 1
04:32.6,7/4/2024 5:04,WELL_04,VALVE_B,PRESSURE_1,1303.750725,PRESSURE 1
04:31.4,7/4/2024 5:04,WELL_04,VALVE_B,PRESSURE_1,1331.827754,PRESSURE 1
04:30.2,7/4/2024 5:04,WELL_04,VALVE_B,PRESSURE_1,1417.27958,PRESSURE 1
03:18.1,7/4/2024 5:03,WELL_04,VALVE_B,PRESSURE_1,1507.614368,PRESSURE 1
02:40.9,7/4/2024 5:02,WELL_04,VALVE_B,PRESSURE_1,1533.249916,PRESSURE 1
02:19.9,7/4/2024 5:02,WELL_04,VALVE_B,PRESSURE_1,1558.885464,PRESSURE 1
02:17.6,7/4/2024 5:02,WELL_04,VALVE_B,PRESSURE_1,1407.513657,PRESSURE 1
02:16.4,7/4/2024 5:02,WELL_04,VALVE_B,PRESSURE_1,1447.79809,PRESSURE 1
02:47.3,7/3/2024 17:02,WELL_04,VALVE_B,PRESSURE_1,1.220740379,PRESSURE 1
00:11.3,7/3/2024 17:00,WELL_04,VALVE_B,PRESSURE_1,1574.755089,PRESSURE 1
00:00.9,7/3/2024 17:00,WELL_04,VALVE_B,PRESSURE_1,1325.724052,PRESSURE 1
56:47.7,7/3/2024 16:56,WELL_04,VALVE_B,PRESSURE_1,1403.851436,PRESSURE 1
54:21.0,7/3/2024 16:54,WELL_04,VALVE_B,PRESSURE_1,1429.486984,PRESSURE 1
50:21.3,7/3/2024 16:50,WELL_04,VALVE_B,PRESSURE_1,1455.122532,PRESSURE 1
38:08.1,7/3/2024 16:38,WELL_04,VALVE_B,PRESSURE_1,1480.75808,PRESSURE 1
33:00.9,7/3/2024 16:33,WELL_04,VALVE_B,PRESSURE_1,1506.393628,PRESSURE 1
31:24.3,7/3/2024 16:31,WELL_04,VALVE_B,PRESSURE_1,1480.75808,PRESSURE 1
30:45.9,7/3/2024 16:30,WELL_04,VALVE_B,PRESSURE_1,1455.122532,PRESSURE 1
30:15.7,7/3/2024 16:30,WELL_04,VALVE_B,PRESSURE_1,1429.486984,PRESSURE 1
26:18.3,7/3/2024 16:26,WELL_04,VALVE_B,PRESSURE_1,1402.630696,PRESSURE 1
14:58.6,7/3/2024 16:14,WELL_04,VALVE_B,PRESSURE_1,1428.266243,PRESSURE 1
08:28.8,7/3/2024 16:08,WELL_04,VALVE_B,PRESSURE_1,1453.901791,PRESSURE 1
06:09.1,7/3/2024 16:06,WELL_04,VALVE_B,PRESSURE_1,1479.537339,PRESSURE 1
00:22.3,7/3/2024 16:00,WELL_04,VALVE_B,PRESSURE_1,1505.172887,PRESSURE 1
58:31.8,7/3/2024 15:58,WELL_04,VALVE_B,PRESSURE_1,1530.808435,PRESSURE 1
53:17.6,7/3/2024 15:53,WELL_04,VALVE_B,PRESSURE_1,1556.443983,PRESSURE 1
53:08.3,7/3/2024 15:53,WELL_04,VALVE_B,PRESSURE_1,1298.867763,PRESSURE 1
53:07.1,7/3/2024 15:53,WELL_04,VALVE_B,PRESSURE_1,1357.463301,PRESSURE 1
53:05.9,7/3/2024 15:53,WELL_04,VALVE_B,PRESSURE_1,1444.135868,PRESSURE 1
52:20.5,7/3/2024 15:52,WELL_04,VALVE_B,PRESSURE_1,1492.965484,PRESSURE 1
51:17.7,7/3/2024 15:51,WELL_04,VALVE_B,PRESSURE_1,1518.601032,PRESSURE 1
50:24.2,7/3/2024 15:50,WELL_04,VALVE_B,PRESSURE_1,1544.236579,PRESSURE 1
49:58.6,7/3/2024 15:49,WELL_04,VALVE_B,PRESSURE_1,1569.872127,PRESSURE 1
49:56.2,7/3/2024 15:49,WELL_04,VALVE_B,PRESSURE_1,1318.399609,PRESSURE 1
39:18.3,7/3/2024 9:39,WELL_04,VALVE_B,PRESSURE_1,0,PRESSURE 1
39:17.3,7/3/2024 9:39,WELL_04,VALVE_B,PRESSURE_1,,PRESSURE 1
20:01.7,7/3/2024 6:20,WELL_04,VALVE_B,PRESSURE_1,0,PRESSURE 1
19:01.1,7/3/2024 6:19,WELL_04,VALVE_B,PRESSURE_1,1494.186224,PRESSURE 1
18:00.6,7/3/2024 6:18,WELL_04,VALVE_B,PRESSURE_1,1519.821772,PRESSURE 1
17:39.7,7/3/2024 6:17,WELL_04,VALVE_B,PRESSURE_1,1545.45732,PRESSURE 1
17:30.4,7/3/2024 6:17,WELL_04,VALVE_B,PRESSURE_1,1320.84109,PRESSURE 1
17:28.0,7/3/2024 6:17,WELL_04,VALVE_B,PRESSURE_1,1352.58034,PRESSURE 1
17:24.5,7/3/2024 6:17,WELL_04,VALVE_B,PRESSURE_1,1420.941801,PRESSURE 1
17:23.4,7/3/2024 6:17,WELL_04,VALVE_B,PRESSURE_1,1302.529984,PRESSURE 1
14:09.0,7/3/2024 6:14,WELL_04,VALVE_B,PRESSURE_1,1508.835108,PRESSURE 1
06:57.3,7/3/2024 6:06,WELL_04,VALVE_B,PRESSURE_1,1534.470656,PRESSURE 1
47:55.7,7/3/2024 5:47,WELL_04,VALVE_B,PRESSURE_1,1560.106204,PRESSURE 1
47:46.4,7/3/2024 5:47,WELL_04,VALVE_B,PRESSURE_1,1530.808435,PRESSURE 1
47:38.2,7/3/2024 5:47,WELL_04,VALVE_B,PRESSURE_1,1505.172887,PRESSURE 1
47:31.2,7/3/2024 5:47,WELL_04,VALVE_B,PRESSURE_1,1479.537339,PRESSURE 1
47:24.2,7/3/2024 5:47,WELL_04,VALVE_B,PRESSURE_1,1450.23957,PRESSURE 1
47:17.3,7/3/2024 5:47,WELL_04,VALVE_B,PRESSURE_1,1422.162542,PRESSURE 1
39:12.0,7/3/2024 5:39,WELL_04,VALVE_B,PRESSURE_1,1396.526994,PRESSURE 1
29:08.0,7/3/2024 5:29,WELL_04,VALVE_B,PRESSURE_1,1422.162542,PRESSURE 1
18:53.5,7/3/2024 5:18,WELL_04,VALVE_B,PRESSURE_1,1447.79809,PRESSURE 1
08:19.3,7/3/2024 5:08,WELL_04,VALVE_B,PRESSURE_1,1473.433638,PRESSURE 1
00:29.2,7/3/2024 5:00,WELL_04,VALVE_B,PRESSURE_1,1499.069185,PRESSURE 1
00:00.1,7/3/2024 5:00,WELL_04,VALVE_B,PRESSURE_1,1473.433638,PRESSURE 1
59:39.1,7/3/2024 4:59,WELL_04,VALVE_B,PRESSURE_1,1447.79809,PRESSURE 1
59:19.3,7/3/2024 4:59,WELL_04,VALVE_B,PRESSURE_1,1422.162542,PRESSURE 1
51:47.8,7/3/2024 4:51,WELL_04,VALVE_B,PRESSURE_1,1396.526994,PRESSURE 1
48:26.5,7/3/2024 4:48,WELL_04,VALVE_B,PRESSURE_1,1422.162542,PRESSURE 1
46:05.7,7/3/2024 4:46,WELL_04,VALVE_B,PRESSURE_1,1447.79809,PRESSURE 1
44:18.6,7/3/2024 4:44,WELL_04,VALVE_B,PRESSURE_1,1473.433638,PRESSURE 1
43:06.4,7/3/2024 4:43,WELL_04,VALVE_B,PRESSURE_1,1499.069185,PRESSURE 1
42:22.2,7/3/2024 4:42,WELL_04,VALVE_B,PRESSURE_1,1524.704733,PRESSURE 1
41:56.6,7/3/2024 4:41,WELL_04,VALVE_B,PRESSURE_1,1550.340281,PRESSURE 1
41:45.0,7/3/2024 4:41,WELL_04,VALVE_B,PRESSURE_1,1575.975829,PRESSURE 1
41:32.2,7/3/2024 4:41,WELL_04,VALVE_B,PRESSURE_1,1336.710715,PRESSURE 1
